Name,WorkHrs,Ask_Price 
crawler_6593,6443,75858
crawler_6596,3755,80417
crawler_6597,11594,120949
crawler_6598,8658,111992
crawler_6599,5867,58492
crawler_6600,9589,125890
crawler_6602,3392,61221
crawler_6603,10567,81150
crawler_6606,1159,232848
crawler_6607,784,467022
crawler_6608,8105,50339
crawler_6609,6178,142969
crawler_6611,11803,129734
crawler_6612,4064,282552
crawler_6613,3985,221458
crawler_6614,5675,93714
crawler_6615,10054,46016
crawler_6616,7280,48610
crawler_6617,1654,66249
crawler_6618,7190,83987
crawler_6620,2851,567727
crawler_6622,606,496130
crawler_6623,5683,77723
crawler_6624,647,286679
crawler_6625,4252,115518
crawler_6626,7840,72385
crawler_6627,3742,271536
crawler_6628,4095,131800
crawler_6629,4769,189332
crawler_6630,2139,500458
crawler_6632,2476,117899
crawler_6633,2575,119654
crawler_6634,8346,96795
crawler_6635,7905,121031
crawler_6636,8398,48137
crawler_6637,5177,84378
crawler_6639,4080,186860
crawler_6640,4967,222526
crawler_6641,11927,108336
crawler_6642,10417,143989
crawler_6643,4968,265711
crawler_6644,1351,90150
crawler_6645,3449,127764
crawler_6646,6590,143065
crawler_6648,2069,335961
crawler_6649,4924,135463
crawler_6650,11010,27411
crawler_6652,1148,99295
crawler_6653,10402,136887
crawler_6654,10211,136786
crawler_6656,6124,38936
crawler_6657,5348,297163
crawler_6658,3762,66628
crawler_6659,9500,49225
crawler_6660,7547,87601
crawler_6661,2763,596107
crawler_6662,3650,230850
crawler_6663,6506,37623
crawler_6664,8546,48242
crawler_6665,695,592589
crawler_6667,10818,134320
crawler_6668,10354,119519
crawler_6669,6844,78666
crawler_6671,6426,93865
crawler_6672,10402,135668
crawler_6674,6536,34220
crawler_6675,3609,242257
crawler_6676,10133,107092
crawler_6679,2848,367439
crawler_6681,10943,71345
crawler_6683,7647,116096
crawler_6684,8207,40382
crawler_6685,3412,272662
crawler_6686,9337,94475
crawler_6687,11498,130378
crawler_6688,9019,91972
crawler_6689,10747,114776
crawler_6690,2107,244590
crawler_6691,6647,60987
crawler_6692,9022,141977
crawler_6693,4718,80612
crawler_6694,6093,129185
crawler_6696,8403,60146
crawler_6697,7403,20867
crawler_6698,4116,75839
crawler_6699,2693,332067
crawler_6700,2602,460863
crawler_6701,1975,169158
crawler_6702,8253,108570
crawler_6703,7387,51559
crawler_6705,5346,210811
crawler_6706,4099,174605
crawler_6707,5129,260323
crawler_6708,5578,83846
crawler_6709,746,243107
crawler_6710,7597,58180
crawler_6711,7186,142763
crawler_6712,9962,129745
crawler_6713,10966,17413
crawler_6715,11585,124309
crawler_6716,1695,72652
crawler_6717,5417,285859
crawler_6718,6631,43491
crawler_6719,10292,84306
crawler_6720,5984,34431
crawler_6725,2017,108563
crawler_6726,8382,129452
crawler_6727,1135,244770
crawler_6728,7391,33226
crawler_6729,2724,19056
crawler_6730,6212,84148
crawler_6731,10469,59727
crawler_6732,666,88610
crawler_6733,7792,130610
crawler_6734,6977,135690
crawler_6735,4535,128057
crawler_6736,1392,122387
crawler_6737,3407,270087
crawler_6740,1885,566098
crawler_6742,11371,103272
crawler_6743,8002,127290
crawler_6744,7997,48704
crawler_6745,9790,156391
crawler_6746,11788,28423
crawler_6747,5541,127029
crawler_6748,646,564660
crawler_6749,1671,53032
crawler_6750,10927,22107
crawler_6751,8256,104379
crawler_6752,3902,225227
crawler_6753,7153,22069
crawler_6754,11657,43353
crawler_6755,850,337893
crawler_6756,5841,147934
crawler_6757,4320,292316
crawler_6758,5165,299397
crawler_6759,5800,288751
crawler_6761,11572,38721
crawler_6762,2343,195718
crawler_6763,9501,64195
crawler_6764,7860,131251
crawler_6765,9593,130253
crawler_6766,5601,249198
crawler_6767,3386,198671
crawler_6768,10312,34895
crawler_6769,10410,19513
crawler_6771,4493,245108
crawler_6772,11268,117271
crawler_6773,9470,23610
crawler_6774,5271,193507
crawler_6776,8220,88451
crawler_6777,4579,211292
crawler_6779,5953,47127
crawler_6780,10111,118039
crawler_6782,4501,214107
crawler_6784,8338,130727
crawler_6785,4333,57999
crawler_6787,4226,136640
crawler_6788,7354,103951
crawler_6790,6920,50088
crawler_6792,1207,385010
crawler_6793,3554,144350
crawler_6794,8978,96176
crawler_6795,8397,117517
crawler_6796,5249,47966
crawler_6797,10493,96682
crawler_6798,5402,298271
crawler_6801,5052,148965
crawler_6802,4495,125020
crawler_6803,4989,257500
crawler_6804,7960,63002
crawler_6805,3954,130792
crawler_6806,2900,15623
crawler_6808,7048,53956
crawler_6810,8533,97597
crawler_6811,2140,528813
crawler_6812,3637,120864
crawler_6813,7352,123780
crawler_6814,2984,288954
crawler_6815,4613,117039
crawler_6816,11971,157448
crawler_6817,6900,57993
crawler_6819,11072,41833
crawler_6821,1128,33122
crawler_6822,3012,281408
crawler_6823,2852,484788
crawler_6824,11328,21472
crawler_6825,1296,275135
crawler_6827,8906,113027
crawler_6828,8756,33800
crawler_6829,3683,190082
crawler_6830,5522,181682
crawler_6831,8949,87103
crawler_6833,4905,299585
crawler_6834,7676,94534
crawler_6837,10868,65108
crawler_6838,2259,507759
crawler_6839,8016,98171
crawler_6840,1746,7996
crawler_6842,6324,31027
crawler_6843,4953,77003
crawler_6844,11731,31177
crawler_6845,1658,169012
crawler_6846,6037,124055
crawler_6848,10471,133070
crawler_6850,1062,363057
crawler_6851,6465,77628
crawler_6852,4410,83314
crawler_6853,10051,167891
crawler_6854,4515,52026
crawler_6855,5011,176390
crawler_6856,1366,209983
crawler_6859,6528,33983
crawler_6860,11099,102097
crawler_6861,11115,123353
crawler_6862,2688,102081
crawler_6863,10798,45288
crawler_6864,3238,296458
crawler_6865,4814,173382
crawler_6866,11837,30631
crawler_6867,6104,80311
crawler_6868,9542,163716
crawler_6869,3148,239135
crawler_6870,5873,153324
crawler_6871,4137,175010
crawler_6872,2226,34634
crawler_6873,2285,403887
crawler_6874,10330,94526
crawler_6875,7780,60230
crawler_6878,4198,203541
crawler_6879,5099,227502
crawler_6880,10747,172931
crawler_6881,3766,136013
crawler_6882,5698,201938
crawler_6883,4324,144040
crawler_6884,832,431541
crawler_6885,1192,112306
crawler_6887,6965,39541
crawler_6888,6013,134443
crawler_6889,1386,171089
crawler_6890,2843,595344
crawler_6891,1457,47201
crawler_6892,11516,89953
crawler_6895,3045,94544
crawler_6896,3452,251972
crawler_6897,9600,145667
crawler_6898,5173,122491
crawler_6899,3124,165239
crawler_6900,3697,195616
crawler_6901,3067,36834
crawler_6902,6046,103116
crawler_6903,2855,39756
crawler_6904,6979,74406
crawler_6906,759,225347
crawler_6908,10574,99360
crawler_6909,3240,219665
crawler_6910,9715,145083
crawler_6911,2868,292620
crawler_6912,5872,97272
crawler_6913,5278,175262
crawler_6914,11559,170691
crawler_6915,2725,253765
crawler_6916,2170,88970
crawler_6917,4182,179431
crawler_6918,8958,47684
crawler_6920,8473,80014
crawler_6922,6099,89436
crawler_6923,5739,41525
crawler_6924,5590,234751
crawler_6925,9484,75824
crawler_6926,6933,39912
crawler_6927,9026,114600
crawler_6928,8147,77874
crawler_6929,10123,144301
crawler_6930,6958,34613
crawler_6931,9473,48936
crawler_6933,5213,73960
crawler_6934,9241,14603
crawler_6935,6330,34938
crawler_6936,6779,62164
crawler_6937,5265,164135
crawler_6939,9780,82615
crawler_6940,9547,16281
crawler_6941,10606,90435
crawler_6942,1441,60172
crawler_6943,8948,85488
crawler_6944,8710,107492
crawler_6945,6193,122937
crawler_6946,6271,73318
crawler_6948,2163,509774
crawler_6949,11366,95761
crawler_6950,11723,81511
crawler_6951,10428,31646
crawler_6952,10692,170079
crawler_6953,10564,135715
crawler_6954,4623,120913
crawler_6955,9945,63348
crawler_6957,8062,44010
crawler_6958,5349,135398
crawler_6959,7147,122177
crawler_6960,1503,366029
crawler_6962,2154,553178
crawler_6963,7686,121921
crawler_6964,10973,54717
crawler_6965,8360,62633
crawler_6966,2657,476598
crawler_6967,10800,109980
crawler_6968,3688,45716
crawler_6969,10533,7765
crawler_6970,597,26724
crawler_6971,4816,144609
crawler_6972,5914,283391
crawler_6973,10464,54626
crawler_6974,10952,153311
crawler_6975,4595,287760
crawler_6977,4890,214322
crawler_6978,7085,47881
crawler_6979,5211,165545
crawler_6980,11413,39462
crawler_6981,5256,282259
crawler_6982,4465,239792
crawler_6983,445,493212
crawler_6984,449,508392
crawler_6985,5979,46427
crawler_6989,7941,35321
crawler_6990,2812,337899
crawler_6991,7181,40045
crawler_6992,10647,132300
crawler_6993,10702,155933
crawler_6994,7566,72030
crawler_6995,8590,114736
crawler_6996,3009,49790
crawler_6997,8600,131504
crawler_7000,7504,25853
crawler_7001,5624,139943
crawler_7002,5638,140087
crawler_7004,11913,62456
crawler_7005,5806,123641
crawler_7006,10168,16222
crawler_7007,4627,189444
crawler_7008,11149,148713
crawler_7010,5704,72753
crawler_7011,6127,72047
crawler_7012,9665,139198
crawler_7013,7622,105604
crawler_7014,11534,109625
crawler_7015,2908,111820
crawler_7016,1794,295286
crawler_7017,3293,280044
crawler_7018,6254,18440
crawler_7019,9394,141857
crawler_7020,11817,63713
crawler_7022,1811,339723
crawler_7023,7363,32969
crawler_7027,6040,72552
crawler_7028,5804,201230
crawler_7030,8673,83457
crawler_7031,5450,130818
crawler_7032,1465,445522
crawler_7034,5891,67309
crawler_7035,9143,11012
crawler_7037,8914,15433
crawler_7039,9198,15060
crawler_7041,8084,92639
crawler_7043,2386,536486
crawler_7044,4889,283255
crawler_7045,8435,112865
crawler_7046,7741,133464
crawler_7047,5204,152959
crawler_7048,7171,125579
crawler_7049,6190,61781
crawler_7050,4989,79428
crawler_7051,890,231011
crawler_7052,466,420053
crawler_7053,5369,248189
crawler_7056,11721,108743
crawler_7058,5512,298378
crawler_7059,5303,279761
crawler_7060,10204,145343
crawler_7061,7998,41856
crawler_7063,1349,31595
crawler_7064,3834,190134
crawler_7065,5058,203662
crawler_7066,10107,72944
crawler_7067,2812,574218
crawler_7068,2400,167167
crawler_7069,9812,77677
crawler_7070,10463,71094
crawler_7071,6953,32309
crawler_7073,8483,71472
crawler_7074,3611,55564
crawler_7075,10903,74734
crawler_7077,5137,285650
crawler_7078,9266,36127
crawler_7080,8468,70674
crawler_7082,10612,141390
crawler_7084,1645,35978
crawler_7085,11645,174116
crawler_7086,8588,73798
crawler_7087,3130,272618
crawler_7088,9910,174015
crawler_7089,1977,98095
crawler_7090,4430,268523
crawler_7091,10006,100692
crawler_7092,3254,35408
crawler_7093,10263,160071
crawler_7094,4413,182889
crawler_7095,10967,41426
crawler_7097,3834,214231
crawler_7099,9815,159800
crawler_7100,11415,99626
crawler_7102,775,384588
crawler_7103,10708,62766
crawler_7104,8328,137104
crawler_7107,9197,24048
crawler_7108,1461,259516
crawler_7109,6709,16765
crawler_7111,11968,79580
crawler_7112,10798,82260
crawler_7113,11851,158969
crawler_7114,7295,92119
crawler_7115,3975,241519
crawler_7117,6239,70201
crawler_7118,884,55135
crawler_7119,10098,161291
crawler_7120,7309,32903
crawler_7121,2821,238932
crawler_7122,8884,56448
crawler_7123,6277,81480
crawler_7124,10420,62096
crawler_7125,8304,45739
crawler_7127,5819,134089
crawler_7129,6645,144626
crawler_7130,1961,349531
crawler_7131,8236,118185
crawler_7132,706,229379
crawler_7133,8093,78175
crawler_7134,4163,37935
crawler_7135,2254,37444
crawler_7136,5089,221817
crawler_7137,5904,199106
crawler_7138,3576,243859
crawler_7139,8844,81091
crawler_7140,3232,49460
crawler_7141,7868,68530
crawler_7142,885,510333
crawler_7143,3476,131298
crawler_7144,8543,33108
crawler_7145,10962,172515
crawler_7146,9207,102898
crawler_7147,9954,72482
crawler_7148,5557,274221
crawler_7149,2411,585765
crawler_7150,2275,172625
crawler_7151,5918,221354
crawler_7152,4078,281200
crawler_7153,7780,116730
crawler_7155,3971,192249
crawler_7156,9522,157754
crawler_7157,6627,112513
crawler_7158,10934,115364
crawler_7159,7114,18612
crawler_7160,10569,144804
crawler_7162,2533,16570
crawler_7163,3750,265572
crawler_7164,3387,180426
crawler_7165,6048,17269
crawler_7166,10087,78118
crawler_7167,8330,102930
crawler_7168,1280,539356
crawler_7169,6012,59004
crawler_7170,10633,133218
crawler_7171,11878,130381
crawler_7172,11045,38749
crawler_7174,8100,123018
crawler_7175,3601,295190
crawler_7176,10103,103154
crawler_7177,4431,294342
crawler_7178,7173,79924
crawler_7179,10215,122654
crawler_7180,8305,92171
crawler_7181,11394,58429
crawler_7182,2890,213776
crawler_7183,8118,31169
crawler_7184,3890,251840
crawler_7185,3090,33711
crawler_7186,7757,106242
crawler_7188,7944,127650
crawler_7189,7094,22261
crawler_7190,1985,513260
crawler_7193,2791,444944
crawler_7195,2061,95802
crawler_7196,7747,32240
crawler_7198,10302,78296
crawler_7199,5076,252930
crawler_7200,4358,175037
crawler_7201,8717,78581
crawler_7202,5029,135413
crawler_7203,7747,73041
crawler_7204,3974,228156
crawler_7205,908,477426
crawler_7206,8503,35501
crawler_7207,8063,109728
crawler_7208,958,62279
crawler_7209,11866,123378
crawler_7210,946,46469
crawler_7212,4464,269114
crawler_7214,3910,162335
crawler_7215,3007,232847
crawler_7216,8620,45071
crawler_7217,4805,96360
crawler_7221,4379,291208
crawler_7222,3251,191563
crawler_7223,3287,109974
crawler_7224,11722,161141
crawler_7225,8093,91455
crawler_7227,8310,87814
crawler_7229,2480,569743
crawler_7231,2492,387759
crawler_7232,7414,24570
crawler_7233,11968,69137
crawler_7234,5423,158164
crawler_7235,9121,73289
crawler_7236,7326,100533
crawler_7237,3682,233556
crawler_7238,9551,69060
crawler_7240,8909,72929
crawler_7241,4531,110741
crawler_7242,9784,164785
crawler_7243,577,157684
crawler_7244,11301,71513
crawler_7245,4963,85426
crawler_7246,9953,33994
crawler_7247,8576,138359
crawler_7248,1653,287299
crawler_7250,5245,105904
crawler_7251,5545,244769
crawler_7252,10830,126320
crawler_7253,11597,47079
crawler_7254,4684,86860
crawler_7255,9514,78903
crawler_7256,5751,268075
crawler_7257,8506,79083
crawler_7258,8114,59112
crawler_7259,4072,159892
crawler_7260,5438,148301
crawler_7261,902,320485
crawler_7262,5027,263899
crawler_7263,11901,43682
crawler_7264,2877,223459
crawler_7265,10839,124608
crawler_7266,8956,131670
crawler_7268,864,452408
crawler_7269,4902,271875
crawler_7270,2642,434158
crawler_7271,5273,230802
crawler_7272,3091,90270
crawler_7273,7126,31959
crawler_7274,3709,198855
crawler_7275,4198,157862
crawler_7276,5215,160583
crawler_7277,8116,129180
crawler_7278,10950,107383
crawler_7279,11402,53933
crawler_7280,3936,193698
crawler_7281,4693,218690
crawler_7282,8613,31414
crawler_7283,5537,100742
crawler_7284,9586,143619
crawler_7285,1085,76067
crawler_7286,9435,85313
crawler_7287,7174,65492
crawler_7288,6087,37176
crawler_7290,4671,209126
crawler_7291,3640,117867
crawler_7292,2047,489458
crawler_7293,11622,170826
crawler_7294,6813,76748
crawler_7295,3564,133772
crawler_7296,6503,118547
crawler_7297,10008,104557
crawler_7298,8873,77084
crawler_7299,5904,265214
crawler_7300,3623,101492
crawler_7302,1832,193634
crawler_7303,7092,68413
crawler_7304,6760,117452
crawler_7305,8238,95934
crawler_7306,2895,274256
crawler_7307,4548,236955
crawler_7308,10426,142525
crawler_7310,11221,12975
crawler_7312,10035,136985
crawler_7314,8383,115647
crawler_7315,2917,599845
crawler_7316,9421,65522
crawler_7317,2985,86730
crawler_7318,11764,145600
crawler_7319,11055,139726
crawler_7320,445,47046
crawler_7321,1863,437608
crawler_7322,7861,27411
crawler_7323,3919,177954
crawler_7326,8196,38759
crawler_7328,4391,274381
crawler_7329,1408,517547
crawler_7330,1748,142128
